accuracy,f1_score,Disparate Impact,Equal Opportunity,Equalized Odds,Predictive Parity,N-Sigma (ErrorRate),Average distance from origin
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2003090073362865
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.20018904178615332
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2000511854695514
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.20015324550734642
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2000718077697981
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2002062150507898
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2000958047911409
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.2001655907651186
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.20010881346578321
0.8578199052132701,0.850893112646164,0.9013605442176871,0.11076922515502985,0.11076922515502985,0.004140790513054271,0.04671637501154993,0.20027802848623635
