accuracy,f1_score
0.9649122807017544,0.9626596790042581
0.9736842105263158,0.9721203228173148
0.9736842105263158,0.9718634306869601
0.9736842105263158,0.9718634306869601
0.9736842105263158,0.9718634306869601
0.956140350877193,0.9531057178116001
0.9912280701754386,0.99062114356232
0.9736842105263158,0.9718634306869601
0.956140350877193,0.9531057178116001
0.9473684210526315,0.9439895185063871
