accuracy,f1_score,Disparate Impact,Equal Opportunity,Equalized Odds,Predictive Parity,N-Sigma (ErrorRate),Average distance from origin
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15127668975661065
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15127634043333682
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15132290122437037
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15135942267280142
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15141353639209287
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15127960330860174
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15134296439261977
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15131869844582346
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15136126468465308
0.639344262295082,0.31291208791208786,0.0,0.49999987500003124,0.49999987500003124,0.6666664444445185,0.12914983417519074,0.15137469364137932
