accuracy,f1_score,Disparate Impact,Equal Opportunity,Equalized Odds,Predictive Parity,N-Sigma (ErrorRate),Average distance from origin
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724733382470487
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724754579108144
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724758661739638
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.1072473780209696
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.1072474264803724
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724741967449151
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724759206297738
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724735098716795
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724747985731434
0.5657151279909596,0.3510743066657442,0.9749112326959161,0.006718976297581891,0.012572706811060486,0.029468048014113957,0.0667876395421235,0.10724731213472985
