accuracy,f1_score,Disparate Impact,Equal Opportunity,Equalized Odds,Predictive Parity,N-Sigma (ErrorRate),Average distance from origin
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10459191603877177
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10458105658020311
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10461557389803826
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10462197826501882
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10458515576409642
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10459916563013592
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10459912657777999
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10459713062575321
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10462077830482339
0.639344262295082,0.24476190476190474,0.33653846153846156,0.24999993750001562,0.24999993750001562,0.9999990000010001,0.11074385186813929,0.10460625656521519
