accuracy,f1_score,Disparate Impact,Equal Opportunity,Equalized Odds,Predictive Parity,N-Sigma (ErrorRate),Average distance from origin
0.5580504102589299,0.3474283905371219,1.2227685723297919,0.009393062229178128,0.009393062229178128,0.015430843521086812,0.039864002515775813,0.12033785347943182
0.5608509801994792,0.350393032069541,0.8026268554504767,0.0007205184858599667,0.006190997159116085,0.004004293381468571,0.006212343246147361,0.12625784595892312
0.5702844789465926,0.36035756626300414,0.9955600757661708,0.0006642441359365758,0.0024731407788223247,0.017181405455401588,0.03453236895192478,0.11871547630912105
0.5580504102589299,0.35387476578469973,1.0266050559532631,0.0025031275110632967,0.009294119592163863,0.027027643548235947,0.05787235465572082,0.11414207108301386
0.557166019751388,0.36726696576182255,1.0182921434080272,0.0032720539058633813,0.03483606908441306,0.008571427801300158,0.01739756688254381,0.10700643037383485
0.5630619564683339,0.3600170110627719,0.9149160594660842,0.006669624850318301,0.032588105446375915,0.019599418674085656,0.03509602098196359,0.12652755440538752
0.5575099493932099,0.35273848889985243,1.0439019447911013,0.019650433654997634,0.019650433654997634,0.010083728047601048,0.0017867121391118217,0.11590700706779644
0.5667469169164251,0.3701681433995239,0.9922513735041651,0.0030305118376020568,0.017882009186012904,0.017567342876399605,0.04022140287558395,0.12472372317844777
